appmetrica_device_id,city,publisher_name,tracker_name,click_datetime
18395216004631786083,Krakow,,Google Play,0000-00-00 00:00:00
1453662534683372711,Ust-Kamenogorsk,,Google Play,0000-00-00 00:00:00
14095591603762961483,Moscow,,unknown,0000-00-00 00:00:00
958265336946653423,Kishinev,,Google Play,0000-00-00 00:00:00
15059400986259219293,Nicosia,,Google Play,0000-00-00 00:00:00
16666975856071042683,,,Google Play,0000-00-00 00:00:00
2427505281413486279,Moscow,,Google Play,0000-00-00 00:00:00
8991299530491652471,Novosibirsk,,Google Play,0000-00-00 00:00:00
4907207984323459540,,,Google Play,0000-00-00 00:00:00
6122822924785398660,Moscow,,Google Play,0000-00-00 00:00:00
279434996152747372,Almaty,,Google Play,0000-00-00 00:00:00
6401008242869218029,,,Google Play,0000-00-00 00:00:00
11359972254696327928,Nizhny Novgorod,,Google Play,0000-00-00 00:00:00
15359422932432151337,Vilnius,,Google Play,0000-00-00 00:00:00
6851580199577935080,Kaskalen,,Google Play,0000-00-00 00:00:00
1823971106366522276,Moscow,,Google Play,0000-00-00 00:00:00
14106106267234894930,,,Google Play,0000-00-00 00:00:00
17020949120914195469,Saint Petersburg,,Google Play,0000-00-00 00:00:00
10226355360383700606,,,Google Play,0000-00-00 00:00:00
10643232145855933523,Saratov,,Google Play,0000-00-00 00:00:00
11990349319163875918,,,Google Play,0000-00-00 00:00:00
15218319123561193608,Saint Petersburg,,Google Play,0000-00-00 00:00:00
13900342941128200412,Zhdanivka,,Google Play,0000-00-00 00:00:00
5495907473518114961,Makhachkala,,Google Play,0000-00-00 00:00:00
16120481523587056062,Moscow,,Google Play,0000-00-00 00:00:00
5261604583907708501,Moscow,,unknown,0000-00-00 00:00:00
2638172603643730693,,,Google Play,0000-00-00 00:00:00
2765892051511169592,Tel Aviv,,Google Play,0000-00-00 00:00:00
6547366302424150641,Dushanbe,,Google Play,0000-00-00 00:00:00
12666922276051571493,Gyumri,,unknown,0000-00-00 00:00:00
16684690301814685561,Chimkent,,Google Play,0000-00-00 00:00:00
8391232268208460827,,,Google Play,0000-00-00 00:00:00
13102420329221143829,,,Google Play,0000-00-00 00:00:00
4270132089750075582,Kostanai,,Google Play,0000-00-00 00:00:00
8334790078059229747,,,Google Play,0000-00-00 00:00:00
208633748563277816,,,Google Play,0000-00-00 00:00:00
10970243769415563262,Tashkent,,unknown,0000-00-00 00:00:00
3516623103621090943,,,Google Play,0000-00-00 00:00:00
11717446849230599547,Smolensk,,unknown,0000-00-00 00:00:00
3540807262398569501,,,Google Play,0000-00-00 00:00:00
12552306720692139736,Nizhny Novgorod,,Google Play,0000-00-00 00:00:00
7745944517208870380,Saint Petersburg,,Google Play,0000-00-00 00:00:00
13445708608252879295,,,Google Play,0000-00-00 00:00:00
2693766789547943442,Kishinev,,Google Play,0000-00-00 00:00:00
4972577769985332759,Moscow,,Google Play,0000-00-00 00:00:00
12197277341415350961,Moscow,,unknown,0000-00-00 00:00:00
2023134230119213907,Baku,,Google Play,0000-00-00 00:00:00
12476442080216659732,,,Google Play,0000-00-00 00:00:00
5012657720467459912,Krasnodar,,Google Play,0000-00-00 00:00:00
16238825180408965550,Karaganda,,Google Play,0000-00-00 00:00:00
9979065515401472214,Ankara,,Google Search,0000-00-00 00:00:00
6377615507992894298,Bryansk,,Google Play,0000-00-00 00:00:00
16430620935194621590,Moscow,,Google Play,0000-00-00 00:00:00
11116470468944536914,Saint Petersburg,,Google Play,0000-00-00 00:00:00
11966928519450817378,Bucharest,,Google Play,0000-00-00 00:00:00
13790349363707480535,Bishkek,,Google Play,0000-00-00 00:00:00
6260511146058273987,Moscow,,Google Play,0000-00-00 00:00:00
13110574200925256595,Krasnodar,,Google Play,0000-00-00 00:00:00
14724817125748066871,Kishinev,,Google Play,0000-00-00 00:00:00
10705998641130192954,,,Google Play,0000-00-00 00:00:00
15011055972662157678,Simferopol,,Google Play,0000-00-00 00:00:00
14743920203709095692,Vladikavkaz,,Google Play,0000-00-00 00:00:00
17011243306118446554,Warsaw,,Google Play,0000-00-00 00:00:00
5361851336419690694,Saint Petersburg,,Google Play,0000-00-00 00:00:00
11529953100110057990,,,Google Play,0000-00-00 00:00:00
16744241662927743824,Saint Petersburg,,unknown,0000-00-00 00:00:00
10116203309031557175,,,Google Play,0000-00-00 00:00:00
2912362355920737806,Baku,,Google Play,0000-00-00 00:00:00
6125999084111387173,Istanbul,,Google Play,0000-00-00 00:00:00
6928124031219005414,Moscow,,unknown,0000-00-00 00:00:00
10102795188410460122,Baku,,Google Search,0000-00-00 00:00:00
3495064823322971709,Moscow,,unknown,0000-00-00 00:00:00
5349213351346743998,Tashkent,,Google Play,0000-00-00 00:00:00
15107809887790514261,Moscow,,Google Play,0000-00-00 00:00:00
17237685994799075320,Sochi,,Google Play,0000-00-00 00:00:00
2933880703505447221,Moscow,,Google Play,0000-00-00 00:00:00
6938438491332090292,,,Google Play,0000-00-00 00:00:00
8797793788770847747,Bishkek,,Google Play,0000-00-00 00:00:00
11328479513563308972,,,Google Play,0000-00-00 00:00:00
15407096149431523506,Krasnodar,,Google Play,0000-00-00 00:00:00
10666307522935033748,Saint Petersburg,,Google Play,0000-00-00 00:00:00
10706526464531431470,Kostanai,,Google Play,0000-00-00 00:00:00
2138022147104842641,Moscow,,unknown,0000-00-00 00:00:00
6558628507764888616,,,Google Play,0000-00-00 00:00:00
10860944528503931321,Moscow,,unknown,0000-00-00 00:00:00
6382400295836613468,,,Google Play,0000-00-00 00:00:00
8833941836023930133,,,Google Play,0000-00-00 00:00:00
12928839789078940500,Tashkent,,Google Play,0000-00-00 00:00:00
16367141032579300297,Moscow,,Google Play,0000-00-00 00:00:00
13779495324187353283,Moscow,,unknown,0000-00-00 00:00:00
17321812298045961057,,,Google Play,0000-00-00 00:00:00
6390172663389112388,Moscow,,Google Play,0000-00-00 00:00:00
3545026819216535731,Moscow,,Unconfigured AdWords,0000-00-00 00:00:00
7774075904735221321,,,Google Play,0000-00-00 00:00:00
18265043137577630045,Nur-Sultan,,Google Play,0000-00-00 00:00:00
11544911334976703807,Saint Petersburg,,Google Play,0000-00-00 00:00:00
13006142001356478338,Nur-Sultan,,Google Play,0000-00-00 00:00:00
2791809254591293634,,,Google Play,0000-00-00 00:00:00
2776526530145854984,Brest,,Google Play,0000-00-00 00:00:00
1817397928059343470,Moscow,,Google Play,0000-00-00 00:00:00
16026940439042340528,Moscow,,Google Play,0000-00-00 00:00:00
11144205241569742094,Moscow,,Google Play,0000-00-00 00:00:00
16012911244482643237,,,Google Play,0000-00-00 00:00:00
14820933558897009023,,,Google Play,0000-00-00 00:00:00
628702136552368827,Chimkent,,Google Play,0000-00-00 00:00:00
5399131129242369845,,,Google Play,0000-00-00 00:00:00
9133753637005802932,Tashkent,,Google Play,0000-00-00 00:00:00
15106785082374331158,Kishinev,,Google Play,0000-00-00 00:00:00
3639920907630772281,,,Google Play,0000-00-00 00:00:00
5214668090606765389,,,Google Play,0000-00-00 00:00:00
8040435395977449261,Chystiakove,,Google Play,0000-00-00 00:00:00
12526573420147388176,Moscow,,Google Play,0000-00-00 00:00:00
13299104229132921810,Saint Petersburg,,Google Play,0000-00-00 00:00:00
713592279171263561,Baku,,Google Play,0000-00-00 00:00:00
16520140560890753168,,,Google Play,0000-00-00 00:00:00
14321817299152382727,Yaroslavl,,Google Play,0000-00-00 00:00:00
11298311450862380534,,,Google Play,0000-00-00 00:00:00
16001531370836179746,,,unknown,0000-00-00 00:00:00
7557521150699951995,Khabarovsk,,Google Play,0000-00-00 00:00:00
1734781262464756074,Pavlodar,,Google Play,0000-00-00 00:00:00
10404873030740282853,Moscow,,Google Play,0000-00-00 00:00:00
12210090637537943346,Tashkent,,Google Play,0000-00-00 00:00:00
15330189363120358464,Korolev,,Google Play,0000-00-00 00:00:00
2866289622150388685,Taraz,,Google Play,0000-00-00 00:00:00
8951725294977718541,Bangkok,,Google Play,0000-00-00 00:00:00
1537824778258151436,Dushanbe,,Google Play,0000-00-00 00:00:00
3232169572944133581,Tashkent,,Google Play,0000-00-00 00:00:00
8909681300450140247,,,unknown,0000-00-00 00:00:00
14451363939261375285,Cergy,,unknown,0000-00-00 00:00:00
14473838014740053929,Moscow,,Google Play,0000-00-00 00:00:00
1466894754889284705,Kaliningrad,,Google Search,0000-00-00 00:00:00
13652600646799407361,Bishkek,,Google Play,0000-00-00 00:00:00
8624452119101423390,Nur-Sultan,,Google Play,0000-00-00 00:00:00
10382065056508809041,Novosibirsk,,Google Play,0000-00-00 00:00:00
15549052693474791654,Moscow,,unknown,0000-00-00 00:00:00
11947326977677016369,Kishinev,,Google Play,0000-00-00 00:00:00
327930458761072975,Kishinev,,Google Play,0000-00-00 00:00:00
5613966420153736354,Vitebsk,,Google Play,0000-00-00 00:00:00
17307913998777140554,,,Google Play,0000-00-00 00:00:00
13655062832273225276,Nur-Sultan,,Google Play,0000-00-00 00:00:00
9534035917588449222,Yerevan,,Google Play,0000-00-00 00:00:00
10442954901671806395,Sochi,,Google Play,0000-00-00 00:00:00
665518686942126896,Yerevan,,unknown,0000-00-00 00:00:00
4141966181975591990,Bishkek,,Google Play,0000-00-00 00:00:00
18102228318704972670,Warsaw,,Google Play,0000-00-00 00:00:00
4138513554277428159,,,Google Play,0000-00-00 00:00:00
5222977370496774080,Saint Petersburg,,Google Play,0000-00-00 00:00:00
10882231244384911105,Saint Petersburg,,Google Play,0000-00-00 00:00:00
11680603836771799438,Moscow,,Google Play,0000-00-00 00:00:00
1722897549135009715,,,Google Play,0000-00-00 00:00:00
17363958142771071619,Volzhskiy,,Google Play,0000-00-00 00:00:00
10045935193317088023,,,Google Play,0000-00-00 00:00:00
2862770036316298179,,,Google Play,0000-00-00 00:00:00
11216357335360384256,Vilnius,,Google Play,0000-00-00 00:00:00
11799395173638087680,Moscow,,Google Play,0000-00-00 00:00:00
12421902441357779966,Tashkent,,Google Play,0000-00-00 00:00:00
8314612908250573144,,,Google Play,0000-00-00 00:00:00
17738471643818414721,Grodno,,Google Play,0000-00-00 00:00:00
5491950958037191740,Saint Petersburg,,Google Play,0000-00-00 00:00:00
7968169299837779976,,,Google Play,0000-00-00 00:00:00
467789591845852580,Voronezh,,Google Play,0000-00-00 00:00:00
10539786096796300997,Mytischi,,Google Play,0000-00-00 00:00:00
9952716947381821314,Yerevan,,Google Search,0000-00-00 00:00:00
10737242734005684153,Tashkent,,Google Play,0000-00-00 00:00:00
14312143893476459442,,,Google Play,0000-00-00 00:00:00
5317918411472534369,Tashkent,,Google Play,0000-00-00 00:00:00
15092029933855609413,Athens,,unknown,0000-00-00 00:00:00
3939131750988849056,Moscow,,Google Play,0000-00-00 00:00:00
13361781007251052697,Moscow,,Google Play,0000-00-00 00:00:00
17866648207578089636,Minsk,,Google Play,0000-00-00 00:00:00
15057451654525954790,,,Google Search,0000-00-00 00:00:00
18263024008625705944,Ust-Kamenogorsk,,Google Play,0000-00-00 00:00:00
5346043792244981090,,,unknown,0000-00-00 00:00:00
11068478536064703755,Moscow,,Google Play,0000-00-00 00:00:00
4106378637848707345,Kazan,,Google Play,0000-00-00 00:00:00
12653412533153579372,Moscow,,Google Play,0000-00-00 00:00:00
4626658841111269517,Tashkent,,Google Play,0000-00-00 00:00:00
5493194729482357015,Kyiv,,Google Play,0000-00-00 00:00:00
16607801733533008308,Almaty,,Google Play,0000-00-00 00:00:00
868180452877414887,Tashkent,,Google Play,0000-00-00 00:00:00
7219482710774914029,Usole-Sibirskoe,,Google Play,0000-00-00 00:00:00
10684281580099470608,,,Google Play,0000-00-00 00:00:00
11730704418344251243,,,Google Play,0000-00-00 00:00:00
9320314766242240095,Yekaterinburg,,Google Play,0000-00-00 00:00:00
11480478591337911917,Moscow,,Google Play,0000-00-00 00:00:00
16746851581626488441,,,Google Play,0000-00-00 00:00:00
3819940713588044681,Orhei,,Google Play,0000-00-00 00:00:00
4518440780239823627,Nur-Sultan,,Google Play,0000-00-00 00:00:00
10267453908756376316,Moscow,,Google Play,0000-00-00 00:00:00
14981277205302971450,Belgorod,,Google Play,0000-00-00 00:00:00
4361791993362501276,,,Google Play,0000-00-00 00:00:00
3443391197738043509,Aktobe,,Google Play,0000-00-00 00:00:00
14146969195559300859,Moscow,,Google Play,0000-00-00 00:00:00
12858396060477127879,,,Google Play,0000-00-00 00:00:00
892116245731067958,Kaluga,,Google Play,0000-00-00 00:00:00
4024802299794858394,Dushanbe,,Google Play,0000-00-00 00:00:00
4480162984407125840,Moscow,,Google Play,0000-00-00 00:00:00
5190502835457432843,Yerevan,,Google Play,0000-00-00 00:00:00
10435801248502267551,,,Google Play,0000-00-00 00:00:00
2908291396217101885,Gomel,,Google Play,0000-00-00 00:00:00
8668554204122171636,Moscow,,Google Play,0000-00-00 00:00:00
827565813516690911,Tashkent,,Google Play,0000-00-00 00:00:00
3906309340550875225,Lubercy,,unknown,0000-00-00 00:00:00
13181761909122723809,Senden,,Google Play,0000-00-00 00:00:00
14392066884733323342,Saint Petersburg,,Google Play,0000-00-00 00:00:00
12935480082643080576,,,Google Play,0000-00-00 00:00:00
13103081935758690372,Yerevan,,Google Play,0000-00-00 00:00:00
854576147914101428,Saint Petersburg,,Google Play,0000-00-00 00:00:00
12103111864567422386,Moscow,,unknown,0000-00-00 00:00:00
945883633348529134,Nur-Sultan,,Google Play,0000-00-00 00:00:00
4188015464587185724,Chehov,,unknown,0000-00-00 00:00:00
17785922516958841080,,,Google Play,0000-00-00 00:00:00
7599085846359026234,Grodno,,Google Play,0000-00-00 00:00:00
9032251640156778180,,,Google Play,0000-00-00 00:00:00
10568917533652353153,Bishkek,,Google Play,0000-00-00 00:00:00
15925363175940194541,Tokmok,,Google Play,0000-00-00 00:00:00
18091629645988208908,Dushanbe,,Google Play,0000-00-00 00:00:00
12521151645218708531,,,Google Play,0000-00-00 00:00:00
6235534393874531228,Osh,,Google Play,0000-00-00 00:00:00
5896360290509705448,Moscow,,Google Play,0000-00-00 00:00:00
17277031190149784306,Moscow,,Google Play,0000-00-00 00:00:00
3350249891365205187,Jaworzno,,Google Play,0000-00-00 00:00:00
3855620279650711525,Izmayil,,unknown,0000-00-00 00:00:00
2934016103556702102,Tashkent,,Google Play,0000-00-00 00:00:00
3489163110172808735,Bishkek,,Google Play,0000-00-00 00:00:00
8773154056162345122,Moscow,,Google Play,0000-00-00 00:00:00
15574729302252373195,Kishinev,,Google Play,0000-00-00 00:00:00
10376637076873824513,Bishkek,,Google Play,0000-00-00 00:00:00
6379834891090040086,Bishkek,,Google Play,0000-00-00 00:00:00
10213406801670292220,Taraz,,Google Play,0000-00-00 00:00:00
3916167623698143044,Tashkent,,Google Play,0000-00-00 00:00:00
12344106417766028916,Moscow,,Google Play,0000-00-00 00:00:00
1103654485367026905,Bishkek,,Google Play,0000-00-00 00:00:00
3456262293083324047,Almaty,,Google Play,0000-00-00 00:00:00
4227916882343191956,,,Google Play,0000-00-00 00:00:00
703239680939712591,Moscow,,Google Play,0000-00-00 00:00:00
11044105095418498766,Nur-Sultan,,Google Play,0000-00-00 00:00:00
13849443545516100620,Chita,,Google Play,0000-00-00 00:00:00
487760975576538429,,,Google Play,0000-00-00 00:00:00
11239620804329707461,Dolgoprudniy,,Google Play,0000-00-00 00:00:00
12272233562754971042,,,Google Play,0000-00-00 00:00:00
4970459002218830826,Tashkent,,Google Play,0000-00-00 00:00:00
13863390727944510755,,,Google Play,0000-00-00 00:00:00
18297639078174251638,Atyrau,,Google Play,0000-00-00 00:00:00
2375463311192330673,,,Google Play,0000-00-00 00:00:00
8443821620253378016,Kishinev,,Google Play,0000-00-00 00:00:00
14548553894649866333,Moscow,,Google Play,0000-00-00 00:00:00
5310579648790879538,Rheine,,Google Play,0000-00-00 00:00:00
6451465536969846781,Yerevan,,Google Play,0000-00-00 00:00:00
11841324758822066806,Bishkek,,Google Play,0000-00-00 00:00:00
7204638701426090116,Brest,,Google Search,0000-00-00 00:00:00
4522585402131676276,Moscow,,Google Play,0000-00-00 00:00:00
945064991774009866,Tashkent,,Google Play,0000-00-00 00:00:00
9011893879695257819,Krasnodar,,Google Play,0000-00-00 00:00:00
17304220506657034387,Bishkek,,Google Play,0000-00-00 00:00:00
1559920510229401025,Brest,,Google Play,0000-00-00 00:00:00
13805880684262407164,Bishkek,,Google Play,0000-00-00 00:00:00
4644588573931070951,Vladikavkaz,,Google Play,0000-00-00 00:00:00
2618812764766052485,Tashkent,,Google Play,0000-00-00 00:00:00
3983206682953372071,Moscow,,Google Play,0000-00-00 00:00:00
17621513345202957032,Nizhny Novgorod,,unknown,0000-00-00 00:00:00
6325998904198208911,Moscow,,Google Play,0000-00-00 00:00:00
8938328687948100287,,,Google Play,0000-00-00 00:00:00
11384865291637129782,Moscow,,Google Play,0000-00-00 00:00:00
11480226853597176647,Bishkek,,Google Play,0000-00-00 00:00:00
14290121426833525291,Baku,,Google Play,0000-00-00 00:00:00
6458974607112304232,Kaluga,,Google Play,0000-00-00 00:00:00
5918974194811806471,Belokurikha,,Google Play,0000-00-00 00:00:00
1234676392306977420,Yekaterinburg,,Google Play,0000-00-00 00:00:00
7824685351509765990,Orel,,Google Play,0000-00-00 00:00:00
12296019846613748540,Nur-Sultan,,Google Play,0000-00-00 00:00:00
17167159583699710754,Konotop,,Google Play,0000-00-00 00:00:00
1159611537722107460,Sochi,,Google Play,0000-00-00 00:00:00
10323416688363186988,Aktobe,,Google Play,0000-00-00 00:00:00
11118799570669124660,Bishkek,,Google Play,0000-00-00 00:00:00
11929759502453580329,Bishkek,,Google Play,0000-00-00 00:00:00
15423887351053720790,Podolsk,,Google Play,0000-00-00 00:00:00
925206738717357379,Besançon,,Google Play,0000-00-00 00:00:00
18022302616879135839,Novoukrainka,,Google Play,0000-00-00 00:00:00
4328119877210636613,Moscow,,Google Play,0000-00-00 00:00:00
1437299213166647673,Tashkent,,Google Play,0000-00-00 00:00:00
14904954927684839593,Saint Petersburg,,Google Play,0000-00-00 00:00:00
16193890566154008548,Krasnodar,,Google Play,0000-00-00 00:00:00
11778898638915222435,Moscow,,Google Play,0000-00-00 00:00:00
4755702453201773923,,,Google Play,0000-00-00 00:00:00
2364366871399474579,,,Google Play,0000-00-00 00:00:00
5263348269609080599,Nitra,,Google Play,0000-00-00 00:00:00
2364366871399474579,,,Google Play,0000-00-00 00:00:00
930095284125535240,Penza,,Google Play,0000-00-00 00:00:00
3411353568942595357,Tashkent,,Google Play,0000-00-00 00:00:00
15568117655437764588,Saint Petersburg,,Google Play,0000-00-00 00:00:00
17653666686092467217,Nur-Sultan,,Google Play,0000-00-00 00:00:00
17294173631441448402,Moscow,,unknown,0000-00-00 00:00:00
15833138923458520504,,,Google Play,0000-00-00 00:00:00
5967593795442638862,Vatutine,,Google Play,0000-00-00 00:00:00
3181567005757380603,Warsaw,,Google Play,0000-00-00 00:00:00
6716801531985222274,Tashkent,,Google Play,0000-00-00 00:00:00
3311313255121303267,Nizhny Novgorod,,Google Play,0000-00-00 00:00:00
4054408954688458028,Moscow,,Google Play,0000-00-00 00:00:00
17926653769864867168,Saint Petersburg,,Google Play,0000-00-00 00:00:00
4803935849651228558,Almaty,,Google Play,0000-00-00 00:00:00
12444360023052068286,,,Google Play,0000-00-00 00:00:00
1531691024982701826,,,Google Play,0000-00-00 00:00:00
1970157870582165000,Tashkent,,Google Play,0000-00-00 00:00:00
2535574040031581273,Kharkiv,,Google Play,0000-00-00 00:00:00
5516868430326525583,Moscow,,Google Play,0000-00-00 00:00:00
3501683583027681318,Moscow,,unknown,0000-00-00 00:00:00
1078786351053475,Tashkent,,Google Play,0000-00-00 00:00:00
925799963788758795,Mogilev,,Google Play,0000-00-00 00:00:00
10846777905873444695,Kishinev,,Google Play,0000-00-00 00:00:00
2992714949150348721,,,Google Play,0000-00-00 00:00:00
7509783324566552358,Saint Petersburg,,unknown,0000-00-00 00:00:00
14167625534686082627,,,Google Play,0000-00-00 00:00:00
6032730881013943389,,,Google Play,0000-00-00 00:00:00
12153392996164298036,Yerevan,,Unconfigured AdWords,0000-00-00 00:00:00
12153392996164298036,Yerevan,,Unconfigured AdWords,0000-00-00 00:00:00
9320587729037174285,Krasnodar,,Google Play,0000-00-00 00:00:00
5594376724257765547,,,Google Play,0000-00-00 00:00:00
12153392996164298036,Yerevan,,Unconfigured AdWords,0000-00-00 00:00:00
12153392996164298036,Yerevan,,Unconfigured AdWords,0000-00-00 00:00:00
9320587729037174285,Krasnodar,,Google Play,0000-00-00 00:00:00
12153392996164298036,Yerevan,,Unconfigured AdWords,0000-00-00 00:00:00
956204635826358080,,,Google Play,0000-00-00 00:00:00
9567957066461461544,Moscow,,Google Play,0000-00-00 00:00:00
3012872085926289936,Saint Petersburg,,Google Play,0000-00-00 00:00:00
3866758343746823223,Zhdanivka,,Google Play,0000-00-00 00:00:00
5622096709810176114,Moscow,,Google Play,0000-00-00 00:00:00
13155359757391206604,Tver,,Google Play,0000-00-00 00:00:00
15302317776445610247,,,unknown,0000-00-00 00:00:00
14569337567371829815,Tashkent,,Google Play,0000-00-00 00:00:00
9482322984089131614,Moscow,,unknown,0000-00-00 00:00:00
3994399300931933913,Gomel,,Google Play,0000-00-00 00:00:00
2109037587959679772,Moscow,,Google Play,0000-00-00 00:00:00
16964950988215078910,Baku,,Google Play,0000-00-00 00:00:00
5664884734421624896,Vitebsk,,Google Play,0000-00-00 00:00:00
16328454195998648490,Essen,,Google Play,0000-00-00 00:00:00
5696307657222494460,,,unknown,0000-00-00 00:00:00
8087255827725933347,Chernihiv,,Google Play,0000-00-00 00:00:00
2900424849822906768,Tashkent,,Google Play,0000-00-00 00:00:00
4531829719497162419,Novosibirsk,,Google Play,0000-00-00 00:00:00
9085368050850482305,,,Google Play,0000-00-00 00:00:00
10033997324721143701,Sochi,,Google Play,0000-00-00 00:00:00
16175220883870261044,Grodno,,Google Play,0000-00-00 00:00:00
10033997324721143701,Sochi,,Google Play,0000-00-00 00:00:00
1209258513682699910,Moscow,,Google Play,0000-00-00 00:00:00
6300107217896046569,Karaganda,,Google Play,0000-00-00 00:00:00
4608405761585468658,Ras al-Khaimah,,Google Play,0000-00-00 00:00:00
8062190061383996452,Tashkent,,Google Play,0000-00-00 00:00:00
8829593027791304131,,,Google Play,0000-00-00 00:00:00
9054382249553717619,,,Google Play,0000-00-00 00:00:00
10473489238835773314,,,Google Play,0000-00-00 00:00:00
2806112714760919949,Tel Aviv,,unknown,0000-00-00 00:00:00
12637362928484847269,Tashkent,,Google Play,0000-00-00 00:00:00
16621335121573146782,,,Google Play,0000-00-00 00:00:00
6972389935115407712,Petropavlovsk,,Google Play,0000-00-00 00:00:00
14173061449236089533,Tashkent,,Google Play,0000-00-00 00:00:00
13273006797504769324,Volgograd,,unknown,0000-00-00 00:00:00
16243227062630473893,,,Google Play,0000-00-00 00:00:00
116532037774644484,Yalta,,Google Play,0000-00-00 00:00:00
17509732516111628443,Kishinev,,Google Play,0000-00-00 00:00:00
7064183231565468634,Nur-Sultan,,Google Play,0000-00-00 00:00:00
9245011844308856896,Vilnius,,Google Play,0000-00-00 00:00:00
12358121793666768710,Almaty,,Google Play,0000-00-00 00:00:00
12517063483892424973,Moscow,,Google Play,0000-00-00 00:00:00
1767452320133182863,Ufa,,Google Play,0000-00-00 00:00:00
3400057255607657755,Novosibirsk,,Google Play,0000-00-00 00:00:00
12834097771881916112,Tashkent,,Google Play,0000-00-00 00:00:00
13283958020200774659,Tashkent,,Google Play,0000-00-00 00:00:00
15931214729498374659,Moscow,,Google Play,0000-00-00 00:00:00
2061519645786285450,Tashkent,,Google Play,0000-00-00 00:00:00
3272949985791069135,Nur-Sultan,,Google Play,0000-00-00 00:00:00
11788621382551541723,Novosibirsk,,Google Play,0000-00-00 00:00:00
14364086254907093901,Bishkek,,Google Play,0000-00-00 00:00:00
6184040643176240359,,,Google Play,0000-00-00 00:00:00
6054254456305174380,Ufa,,Google Play,0000-00-00 00:00:00
6473229166977496865,Moscow,,unknown,0000-00-00 00:00:00
17960199413488821238,Moscow,,unknown,0000-00-00 00:00:00
6177548810878563574,,,Google Play,0000-00-00 00:00:00
9814880937141101425,Kishinev,,Google Play,0000-00-00 00:00:00
18240483955520292043,Makhachkala,,Google Play,0000-00-00 00:00:00
1634950238861610909,Bishkek,,Google Play,0000-00-00 00:00:00
8637113183695138243,,,Google Play,0000-00-00 00:00:00
13335359432331145126,Smolensk,,Google Play,0000-00-00 00:00:00
13853531722815235301,,,Google Play,0000-00-00 00:00:00
2691336108734136317,,,Google Play,0000-00-00 00:00:00
3051515246256168847,,,Google Play,0000-00-00 00:00:00
3430812665510232529,,,Google Play,0000-00-00 00:00:00
9497237695935640535,Tashkent,,Google Play,0000-00-00 00:00:00
16811841584548805634,,,Google Play,0000-00-00 00:00:00
447663912143290422,Moscow,,Google Play,0000-00-00 00:00:00
13326338158564913942,Moscow,,Google Play,0000-00-00 00:00:00
10584142089868927051,,,Google Play,0000-00-00 00:00:00
13132237103323038247,Karaganda,,Google Play,0000-00-00 00:00:00
18307934810818728462,,,Google Play,0000-00-00 00:00:00
2853412089331857032,Tashkent,,Google Play,0000-00-00 00:00:00
9002788997602933588,Grodno,,Google Play,0000-00-00 00:00:00
4278294464796670856,Tashkent,,Google Play,0000-00-00 00:00:00
10841127816231072931,Tashkent,,Google Play,0000-00-00 00:00:00
12247995424317642738,Saint Petersburg,,Google Play,0000-00-00 00:00:00
7313097532522711088,,,Google Play,0000-00-00 00:00:00
10950634390567887518,Vitebsk,,Google Play,0000-00-00 00:00:00
9129243204403878290,Grodno,,Google Play,0000-00-00 00:00:00
17339634503506883414,,,Google Play,0000-00-00 00:00:00
477941111796174755,,,Google Play,0000-00-00 00:00:00
10346493204960081120,Khabarovsk,,Google Play,0000-00-00 00:00:00
15321139778427314590,,,Google Play,0000-00-00 00:00:00
7003941902183122307,Bishkek,,Google Play,0000-00-00 00:00:00
6290219048077480758,Krasnodar,,Google Play,0000-00-00 00:00:00
14613552760130258474,Kyiv,,Google Play,0000-00-00 00:00:00
1106273957812250914,Kyzylorda,,Google Play,0000-00-00 00:00:00
8705415003932987800,Fredericia,,Google Play,0000-00-00 00:00:00
4449952422996727834,Tashkent,,Google Play,0000-00-00 00:00:00
13609273984217625693,,,Google Play,0000-00-00 00:00:00
1034578163603675110,,,Google Play,0000-00-00 00:00:00
5559424340373003052,Kolomna,,Google Play,0000-00-00 00:00:00
8669106510245523646,Tashkent,,unknown,0000-00-00 00:00:00
13007791576459391327,Gebze,,Google Play,0000-00-00 00:00:00
5169871719173439056,,,Google Play,0000-00-00 00:00:00
1307424734700346364,Sochi,,Google Play,0000-00-00 00:00:00
11923123353976425082,Bishkek,,Google Play,0000-00-00 00:00:00
13991560776873538381,Warsaw,,Google Play,0000-00-00 00:00:00
2593308250303162558,,,Google Play,0000-00-00 00:00:00
5045916309981522950,Tashkent,,Google Play,0000-00-00 00:00:00
10153869367841699633,Saint Petersburg,,Google Play,0000-00-00 00:00:00
11921216758051846522,Moscow,,Google Play,0000-00-00 00:00:00
11979347540178268457,Suhum,,Google Play,0000-00-00 00:00:00
16129660427568949214,Saint Petersburg,,Google Play,0000-00-00 00:00:00
3497457181397948625,Moscow,,Google Play,0000-00-00 00:00:00
6502542551293949599,Rostov-na-Donu,,Google Play,0000-00-00 00:00:00
18200301241584713761,Moscow,,Google Play,0000-00-00 00:00:00
4208252582202124039,,,Google Search,0000-00-00 00:00:00
17525493304555766629,Evpatoria,,Google Play,0000-00-00 00:00:00
43598565694057407,Gdansk,,Google Play,0000-00-00 00:00:00
11573112637804003681,Krasnoyarsk,,Google Play,0000-00-00 00:00:00
3414335502705634249,,,Google Play,0000-00-00 00:00:00
13927347584344024901,Tashkent,,Google Play,0000-00-00 00:00:00
